feature,weight
cruel,0.064265034409474384
hornwood,0.06420432067687866
throws,0.064178919407908777
counsel,0.064123523801795063
treacherous,0.063999096976126879
hazard,0.063966512869240169
arrogance,0.063833004972427915
throaty,0.063815740399663867
crew,0.06380711445265709
axells,0.063661026597191125
cellmate,0.063661026597191125
garbed,0.063558020383337702
cushioned,0.063424696808390385
ordered,0.063409834455189912
rushing,0.063321333801848179
coals,0.063283943372335227
merciful,0.063190917883341954
mander,0.063165859336811209
join,0.063146757640094503
untaken,0.063018484012095366
weakly,0.062821830751125601
stamped,0.062647389627807873
vessels,0.062410346399668901
foes,0.062388287894199992
upraised,0.062319993157698504
wishing,0.062215869446735336
stroke,0.062056459469465905
masseys,0.061874293010878559
spared,0.061681673307198051
darkness,0.061554777149929213
tells,0.061514117166750863
flickering,0.06150368340434853
breakwater,0.061426087360246837
hulk,0.061359295387847804
lowborn,0.06133338144922322
jutting,0.061096629958047044
bubbles,0.061084055729098516
varner,0.061005176237582601
shimmering,0.060937645690900918
cave,0.060712406669194002
swift,0.060705827122122961
harridan,0.060613706336321772
godsgrace,0.06053194154435082
prayed,0.06048894107279279
shipbreaker,0.060475728546967839
renlys,0.060399312414863696
beast,0.060239884106705791
parched,0.060145146219436993
doublet,0.0601332167544835
pooled,0.060046585713290176
tides,0.059990147307997496
nests,0.059984851292859451
satisfied,0.059853334706099118
instruments,0.059632436649750577
elbow,0.059610238988527652
ceiling,0.059576221146275969
panic,0.059502079944269856
tale,0.05943428958504085
coppery,0.05942203670493594
roose,0.059398729937638464
childs,0.059366459046101272
tiny,0.059361981735606681
stubby,0.059302957067369128
cargo,0.059278631460680201
aptured,0.059267406712894537
ashwoods,0.059267406712894537
assel,0.059267406712894537
assert,0.059267406712894537
bricked,0.059267406712894537
criminal,0.059267406712894537
discomforts,0.059267406712894537
extremity,0.059267406712894537
flays,0.059267406712894537
gaols,0.059267406712894537
greystarks,0.059267406712894537
holts,0.059267406712894537
infest,0.059267406712894537
lath,0.059267406712894537
longs,0.059267406712894537
osgood,0.059267406712894537
ramsgate,0.059267406712894537
reticent,0.059267406712894537
scrab,0.059267406712894537
sheepshead,0.059267406712894537
unoccupied,0.059267406712894537
ungainly,0.059228462654562372
fleshy,0.059215457481732681
captured,0.059201496296175687
jate,0.059180657966335176
blind,0.059142949755997806
ponderous,0.059104001019914802
forebears,0.059088236913114878
grandsire,0.058971409288738945
trencher,0.05896921938992325
sagged,0.058893332998877806
built,0.058831808562631246
threaded,0.058793373913771527
chunk,0.058792159603092267
maesters,0.058756118922162988
adorned,0.058755888930914935
valyrian,0.058746546554941048
chins,0.058711415114867695
whitewashed,0.058696807916131251
attend,0.058692472560723824
carpet,0.058670965439354864
wrath,0.058645583078887877
chyttering,0.058641106604090651
frowning,0.058598346090331314
boom,0.05847721195357404
